Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T59-B11,WT-116:S057,tommy,bill,8,BLK:24 PLN:15 POS:04,MFV 03272,48.5,2/7/2014 7:08,2/7/2014 13:03,5:55:09,swap,T59-B11,WT-169:S0,203.9,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 03272,BLK:24 PLN:15 POS:04,252.40
T59-B11,WT-169:S0,tommy,bill,8,BLK:24 PLN:15 POS:05,MFV 00252,252.3,2/7/2014 13:03,2/7/2014 15:16,2:12:45,,,,,252.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 00252,BLK:24 PLN:15 POS:05,252.30
T59-B11,WT-169:S0,tommy,bill,12,BLK:24 PLN:15 POS:06,MFV 00912,251,2/7/2014 9:46,2/7/2014 12:01,2:15:26,,,,,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 00912,BLK:24 PLN:15 POS:06,251.00
T59-B11,WT-169:S0,tommy,bill,12,BLK:24 PLN:15 POS:07,MFV 00241,250.2,2/7/2014 12:01,2/7/2014 14:20,2:18:12,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 00241,BLK:24 PLN:15 POS:07,250.20
T59-B11,WT-116:S057,tommy,bill,10,BLK:24 PLN:15 POS:08,MFV 00262,95.4,2/7/2014 7:37,2/7/2014 10:04,2:00:49,swap,T59-B11,WT-169:S0,156.2,251.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 00262,BLK:24 PLN:15 POS:08,251.60
T59-B11,WT-169:S0,tommy,bill,10,BLK:24 PLN:15 POS:09,MFV 00910,251,2/7/2014 10:13,2/7/2014 12:22,2:08:50,,,,,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 00910,BLK:24 PLN:15 POS:09,251.00
T59-B11,WT-116:S057,tommy,bill,11,BLK:24 PLN:15 POS:10,MFV 00250,36.8,2/7/2014 8:10,2/7/2014 10:04,2:15:45,swap,T59-B11,WT-169:S0,217.6,254.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 00250,BLK:24 PLN:15 POS:10,254.40
T59-B11,WT-169:S0,tommy,bill,11,BLK:24 PLN:15 POS:11,MFV 00894,250.8,2/7/2014 10:42,2/7/2014 12:49,2:06:21,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 00894,BLK:24 PLN:15 POS:11,250.80
T59-B11,WT-169:S0,tommy,bill,6,BLK:24 PLN:17 POS:00,MFV 10120,248.5,2/7/2014 14:21,2/10/2014 7:29,65:08:29,,,,,248.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 10120,BLK:24 PLN:17 POS:00,248.50
T59-B11,WT-169:S0,galvin,tommy,3,BLK:24 PLN:17 POS:01,MFV 10150,249,2/10/2014 7:31,2/10/2014 9:50,2:18:28,.5 hr. delay on all machines at beginning of shift due to loss of priming on tanker,,,,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 10150,BLK:24 PLN:17 POS:01,249.00
T59-B11,WT-169:S0,tommy,bill,7,BLK:24 PLN:17 POS:02,MFV 10158,248.5,2/7/2014 11:53,2/7/2014 14:02,2:09:02,,,,,248.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 10158,BLK:24 PLN:17 POS:02,248.50
T59-B11,WT-169:S0,tommy,bill,7,BLK:24 PLN:17 POS:03,MFV 10163,251.6,2/7/2014 14:02,2/7/2014 16:17,2:14:32,,,,,251.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 10163,BLK:24 PLN:17 POS:03,251.60
T59-B11,WT-169:S0,tommy,bill,8,BLK:24 PLN:17 POS:04,MFV 10208,247.9,2/7/2014 15:16,2/10/2014 7:44,64:28:07,,,,,247.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 10208,BLK:24 PLN:17 POS:04,247.90
T59-B11,WT-169:S0,galvin,tommy,8,BLK:24 PLN:17 POS:05,MFV 00248,252,2/10/2014 7:44,2/10/2014 10:03,2:18:24,,,,,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 00248,BLK:24 PLN:17 POS:05,252.00
T59-B11,WT-169:S0,tommy,bill,1,BLK:24 PLN:17 POS:06,MFV 10217,181,2/7/2014 14:20,2/10/2014 7:21,65:01:42,swapped mach. In middle of fill,,,72.8,253.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 10217,BLK:24 PLN:17 POS:06,253.80
T59-B11,WT-169:S0,galvin,tommy,1,BLK:24 PLN:17 POS:07,MFV 10211,248.9,2/10/2014 7:22,2/10/2014 9:45,2:23:12,,,,,248.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 10211,BLK:24 PLN:17 POS:07,248.90
T59-B11,WT-169:S0,tommy,bill,4,BLK:24 PLN:17 POS:08,MFV 10222,251.2,2/7/2014 12:23,2/7/2014 14:37,2:14:11,,,,,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 10222,BLK:24 PLN:17 POS:08,251.20
T59-B11,WT-169:S0,tommy,bill,4,BLK:24 PLN:17 POS:09,MFV 10200,157,2/7/2014 14:37,2/10/2014 7:25,64:47:54,swapped mach. In middle of fill,,,93.9,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 10200,BLK:24 PLN:17 POS:09,250.90
T59-B11,WT-169:S0,tommy,bill,11,BLK:24 PLN:17 POS:10,MFV 10176,252.7,2/7/2014 12:49,2/7/2014 15:05,2:16:29,,,,,252.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 10176,BLK:24 PLN:17 POS:10,252.70
T59-B11,WT-169:S0,tommy,bill,11,BLK:24 PLN:17 POS:11,MFV 10228,252.4,2/7/2014 15:06,2/10/2014 7:34,64:27:59,,,,,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 10228,BLK:24 PLN:17 POS:11,252.40
T59-B11,WT-169:S0,galvin,tommy,3,BLK:24 PLN:19 POS:00,MFV 01701,26.8,2/10/2014 9:50,2/10/2014 13:02,3:11:31,swap,T59-B11,WT-164:S054,222.7,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 01701,BLK:24 PLN:19 POS:00,249.50
T59-B11,WT-164:S054,galvin,tommy,3,BLK:24 PLN:19 POS:01,MFV 03207,250.2,2/10/2014 13:02,2/10/2014 15:28,2:25:22,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 03207,BLK:24 PLN:19 POS:01,250.20
T59-B11,WT-169:S0,tommy,bill,7,BLK:24 PLN:19 POS:02,MFV 03210,253.7,2/7/2014 16:18,2/10/2014 9:06,64:48:07,,,,,253.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 03210,BLK:24 PLN:19 POS:02,253.70
T59-B11,WT-169:S0,galvin,tommy,7,BLK:24 PLN:19 POS:03,MFV 00058,111.6,2/10/2014 9:06,2/10/2014 12:27,3:21:09,swap,WT-164:S054,T59-B11,140.9,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 00058,BLK:24 PLN:19 POS:03,252.50
T59-B11,WT-169:S0,galvin,tommy,8,BLK:24 PLN:19 POS:04,MFV 00283,4.9,2/10/2014 10:03,2/10/2014 13:14,3:10:59,swap,T59-B11,WT-164:S054,246.8,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 00283,BLK:24 PLN:19 POS:04,251.70
T59-B11,WT-164:S054,galvin,tommy,8,BLK:24 PLN:19 POS:05,MFV 00286,252,2/10/2014 13:14,2/10/2014 15:36,2:21:08,,,,,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 00286,BLK:24 PLN:19 POS:05,252.00
T59-B11,WT-169:S0,galvin,tommy,1,BLK:24 PLN:19 POS:06,MFV 00278,36.3,2/10/2014 9:45,2/10/2014 12:59,3:13:15,swap,T59-B11,WT-164:S054,214.9,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 00278,BLK:24 PLN:19 POS:06,251.20
T59-B11,WT-164:S054,galvin,tommy,1,BLK:24 PLN:19 POS:07,MFV 01532,253.9,2/10/2014 12:59,2/10/2014 15:26,2:26:57,,,,,253.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 01532,BLK:24 PLN:19 POS:07,253.90
T59-B11,WT-169:S0,galvin,tommy,4,BLK:24 PLN:19 POS:08,MFV 10199,247.4,2/10/2014 7:26,2/10/2014 9:47,2:20:49,,,,,247.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 10199,BLK:24 PLN:19 POS:08,247.40
T59-B11,WT-169:S0,galvin,tommy,4,BLK:24 PLN:19 POS:09,MFV 10058,32.3,2/10/2014 9:47,2/10/2014 13:01,3:13:35,swap,T59-B11,WT-164:S054,216.7,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 10058,BLK:24 PLN:19 POS:09,249.00
T59-B11,WT-169:S0,galvin,tommy,11,BLK:24 PLN:19 POS:10,MFV 10179,249.9,2/10/2014 7:35,2/10/2014 9:52,2:17:39,,,,,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 10179,BLK:24 PLN:19 POS:10,249.90
T59-B11,WT-169:S0,galvin,tommy,11,BLK:24 PLN:19 POS:11,MFV 01149,24.1,2/10/2014 9:53,2/10/2014 13:00,3:07:20,swap,T59-B11,WT-164:S054,226.7,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 01149,BLK:24 PLN:19 POS:11,250.80
T59-B11,WT-164:S054,galvin,tommy,3,BLK:24 PLN:21 POS:00,MFV 03047,250.3,2/10/2014 15:28,2/10/2014 18:03,2:35:04,,,,,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 03047,BLK:24 PLN:21 POS:00,250.30
T59-B11,WT-164:S054,wood,don,3,BLK:24 PLN:21 POS:01,MFV 04349,249.5,2/10/2014 18:03,2/10/2014 20:21,2:17:54,,,,,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,122,MFV 04349,BLK:24 PLN:21 POS:01,249.50
T59-B11,WT-169:S0,galvin,tommy,7,BLK:24 PLN:21 POS:02,MFV 00273,,2/10/2014 12:29,2/10/2014 15:02,2:33:30,,T59-B11,WT-164:S054,251,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,123,MFV 00273,BLK:24 PLN:21 POS:02,251.00
T59-B11,WT-164:S054,galvin,tommy,10,BLK:24 PLN:21 POS:03,MFV 03176,250.1,2/10/2014 15:19,2/10/2014 17:55,2:35:33,,,,,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,124,MFV 03176,BLK:24 PLN:21 POS:03,250.10
T59-B11,WT-164:S054,galvin,tommy,8,BLK:24 PLN:21 POS:04,MFV 03202,250.9,2/10/2014 15:36,2/10/2014 18:53,3:17:48,,,,,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,125,MFV 03202,BLK:24 PLN:21 POS:04,250.90
T59-B11,WT-164:S054,wood,don,8,BLK:24 PLN:21 POS:05,MFV 00288,251.3,2/10/2014 18:54,2/10/2014 21:12,2:17:57,,,,,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,126,MFV 00288,BLK:24 PLN:21 POS:05,251.30
T59-B11,WT-164:S054,galvin,tommy,1,BLK:24 PLN:21 POS:06,MFV 00050,253.7,2/10/2014 15:26,2/10/2014 18:05,2:38:47,,,,,253.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,127,MFV 00050,BLK:24 PLN:21 POS:06,253.70
T59-B11,WT-164:S054,wood,don,1,BLK:24 PLN:21 POS:07,MFV 01161,250.2,2/10/2014 18:05,2/10/2014 20:27,2:22:27,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,128,MFV 01161,BLK:24 PLN:21 POS:07,250.20
T59-B11,WT-164:S054,galvin,tommy,4,BLK:24 PLN:21 POS:08,MFV 01068,250.8,2/10/2014 13:01,2/10/2014 15:28,2:27:31,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,129,MFV 01068,BLK:24 PLN:21 POS:08,250.80
T59-B11,WT-164:S054,galvin,tommy,4,BLK:24 PLN:21 POS:09,MFV 01065,253,2/10/2014 15:29,2/10/2014 18:07,2:37:59,,,,,253.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,130,MFV 01065,BLK:24 PLN:21 POS:09,253.00
T59-B11,WT-164:S054,galvin,tommy,11,BLK:24 PLN:21 POS:10,MFV 00915,251.9,2/10/2014 13:00,2/10/2014 15:20,2:20:10,,,,,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,131,MFV 00915,BLK:24 PLN:21 POS:10,251.90
T59-B11,WT-164:S054,galvin,tommy,11,BLK:24 PLN:21 POS:11,MFV 01165,252,2/10/2014 15:21,2/10/2014 17:52,2:30:51,,,,,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,132,MFV 01165,BLK:24 PLN:21 POS:11,252.00
T59-B11,WT-164:S054,wood,don,3,BLK:24 PLN:23 POS:00,MFV 10017,121.9,2/10/2014 20:14,2/10/2014 23:38,3:23:37,one hour delay cold oil and tanker swap,T59-B11,WT-163:S058,126.3,248.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,133,MFV 10017,BLK:24 PLN:23 POS:00,248.20
T59-B11,WT-163:S058,wood,don,3,BLK:24 PLN:23 POS:01,MFV 01142,250.3,2/10/2014 23:38,2/11/2014 2:01,2:22:27,,,,,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,134,MFV 01142,BLK:24 PLN:23 POS:01,250.30
T59-B11,WT-164:S054,wood,don,10,BLK:24 PLN:23 POS:02,MFV 01179,250.9,2/10/2014 17:55,2/10/2014 20:14,2:19:19,,,,,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,135,MFV 01179,BLK:24 PLN:23 POS:02,250.90
T59-B11,WT-164:S054,wood,don,10,BLK:24 PLN:23 POS:03,MFV 01075,134,2/10/2014 20:22,2/10/2014 23:34,3:12:03,one hour delay cold oil and tanker swap,T59-B11,WT-163:S058,117.9,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,136,MFV 01075,BLK:24 PLN:23 POS:03,251.90
T59-B11,WT-164:S054,wood,don,8,BLK:24 PLN:23 POS:04,MFV 01080,32.4,2/10/2014 21:12,2/11/2014 0:29,3:17:23,one hour delay cold oil and tanker swap,T59-B11,WT-163:S058,218.4,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,137,MFV 01080,BLK:24 PLN:23 POS:04,250.80
T59-B11,WT-163:S058,wood,don,8,BLK:24 PLN:23 POS:05,MFV 03048,250.5,2/11/2014 0:30,2/11/2014 2:50,2:20:55,,,,,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,138,MFV 03048,BLK:24 PLN:23 POS:05,250.50
T59-B11,WT-164:S054,wood,don,1,BLK:24 PLN:23 POS:06,MFV 03052,110.9,2/10/2014 20:28,2/10/2014 23:46,3:18:48,one hour delay cold oil and tanker swap,T59-B11,WT-163:S058,139.8,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,139,MFV 03052,BLK:24 PLN:23 POS:06,250.70
T59-B11,WT-163:S058,wood,don,1,BLK:24 PLN:23 POS:07,MFV 01069,251.1,2/10/2014 23:47,2/11/2014 2:10,2:22:49,,,,,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,140,MFV 01069,BLK:24 PLN:23 POS:07,251.10
T59-B11,WT-164:S054,wood,don,4,BLK:24 PLN:23 POS:08,MFV 01067,250.6,2/10/2014 18:07,2/10/2014 20:28,2:20:49,,,,,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,141,MFV 01067,BLK:24 PLN:23 POS:08,250.60
T59-B11,WT-164:S054,wood,don,4,BLK:24 PLN:23 POS:09,MFV 01170,109.2,2/10/2014 20:28,2/10/2014 23:47,3:19:23,one hour delay cold oil and tanker swap,T59-B11,WT-163:S058,143.8,253.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,142,MFV 01170,BLK:24 PLN:23 POS:09,253.00
T59-B11,WT-164:S054,wood,don,11,BLK:24 PLN:23 POS:10,MFV 01167,250.9,2/10/2014 17:52,2/10/2014 20:08,2:15:38,,,,,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,143,MFV 01167,BLK:24 PLN:23 POS:10,250.90
T59-B11,WT-164:S054,wood,don,11,BLK:24 PLN:23 POS:11,MFV 00103,154.2,2/10/2014 20:08,2/10/2014 23:25,3:17:12,one hour delay cold oil and tanker swap,T59-B11,WT-163:S058,100.4,254.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,144,MFV 00103,BLK:24 PLN:23 POS:11,254.60
T59-B11,WT-163:S058,wood,don,3,BLK:24 PLN:25 POS:00,MFV 00111,248.9,2/11/2014 2:01,2/11/2014 7:43,5:42:31,,,,,248.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,145,MFV 00111,BLK:24 PLN:25 POS:00,248.90
T59-B11,WT-163:S058,galvin,tommy,3,BLK:24 PLN:25 POS:01,MFV 10090,247.4,2/11/2014 7:44,2/11/2014 10:00,2:16:36,,,,,247.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,146,MFV 10090,BLK:24 PLN:25 POS:01,247.40
T59-B11,WT-163:S058,wood,don,10,BLK:24 PLN:25 POS:02,MFV 10073,248.6,2/10/2014 23:34,2/11/2014 1:53,2:19:37,,,,,248.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,147,MFV 10073,BLK:24 PLN:25 POS:02,248.60
T59-B11,WT-163:S058,wood,don,10,BLK:24 PLN:25 POS:03,MFV 10147,247.6,2/11/2014 1:53,2/11/2014 7:35,5:41:59,,,,,247.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,148,MFV 10147,BLK:24 PLN:25 POS:03,247.60
T59-B11,WT-163:S058,wood,don,8,BLK:24 PLN:25 POS:04,MFV 10157,249.3,2/11/2014 2:51,2/11/2014 8:31,5:40:42,,,,,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,149,MFV 10157,BLK:24 PLN:25 POS:04,249.30
T59-B11,WT-163:S058,galvin,tommy,8,BLK:24 PLN:25 POS:05,MFV 10161,249.6,2/11/2014 8:32,2/11/2014 10:49,2:17:12,,,,,249.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,150,MFV 10161,BLK:24 PLN:25 POS:05,249.60
T59-B11,WT-163:S058,wood,don,1,BLK:24 PLN:25 POS:06,MFV 10076,250.2,2/11/2014 2:10,2/11/2014 7:54,5:43:28,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,151,MFV 10076,BLK:24 PLN:25 POS:06,250.20
T59-B11,WT-163:S058,galvin,tommy,1,BLK:24 PLN:25 POS:07,MFV 10098,248.6,2/11/2014 7:55,2/11/2014 10:13,2:18:04,,,,,248.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,152,MFV 10098,BLK:24 PLN:25 POS:07,248.60
