Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T59-B04,WT-163:S023,wood,james,6,BLK:08 PLN:01 POS:06,MFV 05492,252.4,6/4/2013 13:24,6/4/2013 15:48,2:23:57,,,,,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 05492,BLK:08 PLN:01 POS:06,252.40
T59-B04,WT-163:S023,daniel,jason,6,BLK:08 PLN:01 POS:07,MFV 05491,249.8,6/4/2013 17:30,6/4/2013 21:25,3:55:10,,,,,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 05491,BLK:08 PLN:01 POS:07,249.80
T59-B04,WT-163:S023,wood,james,10,BLK:08 PLN:01 POS:08,MFV 05478,252.8,6/4/2013 13:24,6/4/2013 15:45,2:21:48,,,,,252.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 05478,BLK:08 PLN:01 POS:08,252.80
T59-B04,WT-163:S023,daniel,jason,10,BLK:08 PLN:01 POS:09,MFV 05468,252.9,6/4/2013 17:30,6/4/2013 21:25,3:54:45,,,,,252.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 05468,BLK:08 PLN:01 POS:09,252.90
T59-B04,WT-163:S023,wood,james,12,BLK:08 PLN:01 POS:10,MFV 05458,250,6/4/2013 13:24,6/4/2013 15:46,2:22:44,,,,,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 05458,BLK:08 PLN:01 POS:10,250.00
T59-B04,WT-163:S023,daniel,jason,12,BLK:08 PLN:01 POS:11,MFV 05444,254.4,6/4/2013 17:30,6/4/2013 21:31,4:00:51,,,,,254.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 05444,BLK:08 PLN:01 POS:11,254.40
T59-B04,WT-163:S023,daniel,jason,11,BLK:08 PLN:03 POS:00,MFV 05375,253.1,6/4/2013 21:17,6/4/2013 23:37,2:20:18,,,,,253.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 05375,BLK:08 PLN:03 POS:00,253.10
T59-B04,WT-163:S023,daniel,jason,11,BLK:08 PLN:03 POS:01,MFV 02472,61.9,6/4/2013 23:37,6/5/2013 2:12,2:34:51,swap,T059-B04,WT-116:S022,191.3,253.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 02472,BLK:08 PLN:03 POS:01,253.20
T59-B04,WT-163:S023,daniel,jason,2,BLK:08 PLN:03 POS:02,MFV 05404,249.9,6/4/2013 21:22,6/4/2013 23:43,2:21:08,,,,,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 05404,BLK:08 PLN:03 POS:02,249.90
T59-B04,WT-163:S023,daniel,jason,2,BLK:08 PLN:03 POS:03,MFV 05414,51.7,6/4/2013 23:43,6/5/2013 2:20,2:36:46,swap,T059-B04,WT-116:S022,197.4,249.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 05414,BLK:08 PLN:03 POS:03,249.10
T59-B04,WT-163:S023,daniel,jason,5,BLK:08 PLN:03 POS:04,MFV 05398,253.5,6/4/2013 21:22,6/4/2013 23:47,2:25:03,,,,,253.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 05398,BLK:08 PLN:03 POS:04,253.50
T59-B04,WT-163:S023,daniel,jason,5,BLK:08 PLN:03 POS:05,MFV 05402,41.1,6/4/2013 23:47,6/5/2013 2:26,2:38:34,swap,T059-B04,WT-116:S022,209.7,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 05402,BLK:08 PLN:03 POS:05,250.80
T59-B04,WT-163:S023,daniel,jason,6,BLK:08 PLN:03 POS:06,MFV 05407,253.7,6/4/2013 21:31,6/4/2013 23:52,2:21:14,,,,,253.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 05407,BLK:08 PLN:03 POS:06,253.70
T59-B04,WT-163:S023,daniel,jason,6,BLK:08 PLN:03 POS:07,MFV 05424,31.1,6/4/2013 23:52,6/5/2013 2:31,2:38:56,swap,T059-B04,WT-116:S022,216.3,247.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 05424,BLK:08 PLN:03 POS:07,247.40
T59-B04,WT-163:S023,daniel,jason,10,BLK:08 PLN:03 POS:08,MFV 05410,251.2,6/4/2013 21:31,6/4/2013 23:49,2:17:49,,,,,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 05410,BLK:08 PLN:03 POS:08,251.20
T59-B04,WT-163:S023,daniel,jason,10,BLK:08 PLN:03 POS:09,MFV 05419,39.2,6/4/2013 23:49,6/5/2013 2:27,2:37:25,swap,T059-B04,WT-116:S022,213.9,253.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 05419,BLK:08 PLN:03 POS:09,253.10
T59-B04,WT-163:S023,daniel,jason,12,BLK:08 PLN:03 POS:10,MFV 05430,253.9,6/4/2013 21:31,6/4/2013 23:59,2:27:32,,,,,253.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 05430,BLK:08 PLN:03 POS:10,253.90
T59-B04,WT-163:S023,daniel,jason,12,BLK:08 PLN:03 POS:11,MFV 05394,20.9,6/4/2013 23:59,6/5/2013 2:39,2:40:04,swap,T059-B04,WT-116:S022,231,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 05394,BLK:08 PLN:03 POS:11,251.90
T59-B04,WT-116:S022,daniel,jason,11,BLK:08 PLN:05 POS:00,MFV 05367,251.6,6/5/2013 2:12,6/5/2013 7:57,5:44:51,,,,,251.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 05367,BLK:08 PLN:05 POS:00,251.60
T59-B04,WT-116:S022,Wood,James,11,BLK:08 PLN:05 POS:01 ,MFV 02471,252.6,6/5/2013 7:58,6/5/2013 10:16,2:18:39,,,,,252.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 02471,BLK:08 PLN:05 POS:01 ,252.60
T59-B04,WT-116:S022,daniel,jason,2,BLK:08 PLN:05 POS:02,MFV 05412,249.7,6/5/2013 2:20,6/5/2013 8:09,5:48:12,,,,,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 05412,BLK:08 PLN:05 POS:02,249.70
T59-B04,WT-116:S022,Wood,James,2,BLK:08 PLN:05 POS:03,MFV 05426,252,6/5/2013 8:09,6/5/2013 10:33,2:23:49,,,,,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 05426,BLK:08 PLN:05 POS:03,252.00
T59-B04,WT-116:S022,daniel,jason,5,BLK:08 PLN:05 POS:04,MFV 02475,253.1,6/5/2013 2:26,6/5/2013 8:16,5:49:24,,,,,253.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 02475,BLK:08 PLN:05 POS:04,253.10
T59-B04,WT-116:S022,Wood,James,5,BLK:08 PLN:05 POS:05,MFV 05396,251.4,6/5/2013 8:16,6/5/2013 10:41,2:24:44,,,,,251.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 05396,BLK:08 PLN:05 POS:05,251.40
T59-B04,WT-116:S022,daniel,jason,6,BLK:08 PLN:05 POS:06,MFV 05377,252.4,6/5/2013 2:32,6/5/2013 8:23,5:51:16,,,,,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 05377,BLK:08 PLN:05 POS:06,252.40
T59-B04,WT-116:S022,Wood,James,6,BLK:08 PLN:05 POS:07,MFV 02463,254.2,6/5/2013 8:23,6/5/2013 10:55,2:31:47,,,,,254.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 02463,BLK:08 PLN:05 POS:07,254.20
T59-B04,WT-116:S022,daniel,jason,10,BLK:08 PLN:05 POS:08,MFV 02454,251.1,6/5/2013 2:27,6/5/2013 8:16,5:49:04,,,,,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 02454,BLK:08 PLN:05 POS:08,251.10
T59-B04,WT-116:S022,Wood,James,10,BLK:08 PLN:05 POS:09,MFV 05386,253,6/5/2013 8:16,6/5/2013 10:38,2:22:01,,,,,253.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 05386,BLK:08 PLN:05 POS:09,253.00
T59-B04,WT-116:S022,daniel,jason,12,BLK:08 PLN:05 POS:10,MFV 05391,251,6/5/2013 2:39,6/5/2013 8:31,5:51:21,,,,,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 05391,BLK:08 PLN:05 POS:10,251.00
T59-B04,WT-116:S022,Wood,James,12,BLK:08 PLN:05 POS:11,MFV 05343,253.7,6/5/2013 8:31,6/5/2013 10:57,2:25:38,,,,,253.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 05343,BLK:08 PLN:05 POS:11,253.70
T59-B04,WT-116:S022,Wood,James,11,BLK:08 PLN:07 POS:00,MFV 05276,251.1,6/5/2013 10:16,6/5/2013 12:38,2:21:05,,,,,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 05276,BLK:08 PLN:07 POS:00,251.10
T59-B04,WT-116:S022,Wood,James,11,BLK:08 PLN:07 POS:01,MFV 05384,173.6,6/5/2013 12:38,6/5/2013 15:23,2:45:16,swap,T059-B04,WT-169:S022,78.9,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 05384,BLK:08 PLN:07 POS:01,252.50
T59-B04,WT-116:S022,Wood,James,2,BLK:08 PLN:07 POS:02,MFV 05360,251.6,6/5/2013 10:33,6/5/2013 12:58,2:24:33,,,,,251.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 05360,BLK:08 PLN:07 POS:02,251.60
T59-B04,WT-116:S022,Wood,James,2,BLK:08 PLN:07 POS:03,MFV 05385,132.4,6/5/2013 12:58,6/5/2013 15:47,2:48:22,swap,T059-B04,WT-169:S022,117.4,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 05385,BLK:08 PLN:07 POS:03,249.80
T59-B04,WT-116:S022,Wood,James,5,BLK:08 PLN:07 POS:04,MFV 05387,252.8,6/5/2013 10:41,6/5/2013 13:07,2:25:33,,,,,252.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 05387,BLK:08 PLN:07 POS:04,252.80
T59-B04,WT-116:S022,Wood,James,5,BLK:08 PLN:07 POS:05,MFV 02476,116.8,6/5/2013 13:07,6/5/2013 15:56,2:48:53,swap,T059-B04,WT-169:S022,136.4,253.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 02476,BLK:08 PLN:07 POS:05,253.20
T59-B04,WT-116:S022,Wood,James,6,BLK:08 PLN:07 POS:06,MFV 05325,253.5,6/5/2013 10:55,6/5/2013 13:20,2:25:11,,,,,253.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 05325,BLK:08 PLN:07 POS:06,253.50
T59-B04,WT-116:S022,Wood,James,6,BLK:08 PLN:07 POS:07,MFV 05353,91.6,6/5/2013 13:21,6/5/2013 16:12,2:51:51,swap,T059-B04,WT-169:S022,161.9,253.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 05353,BLK:08 PLN:07 POS:07,253.50
T59-B04,WT-116:S022,Wood,James,10,BLK:08 PLN:07 POS:08,MFV 05371,250.7,6/5/2013 10:39,6/5/2013 13:01,2:22:08,,,,,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 05371,BLK:08 PLN:07 POS:08,250.70
T59-B04,WT-116:S022,Wood,James,10,BLK:08 PLN:07 POS:09,MFV 05357,129.6,6/5/2013 13:01,6/5/2013 15:48,2:46:39,swap,T059-B04,WT-169:S022,120.5,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 05357,BLK:08 PLN:07 POS:09,250.10
T59-B04,WT-116:S022,Wood,James,12,BLK:08 PLN:07 POS:10,MFV 02474,251.8,6/5/2013 10:57,6/5/2013 13:22,2:25:06,,,,,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 02474,BLK:08 PLN:07 POS:10,251.80
T59-B04,WT-116:S022,Wood,James,12,BLK:08 PLN:07 POS:11,MFV 02432,88.3,6/5/2013 13:22,6/5/2013 16:14,2:51:42,swap,T059-B04,WT-169:S022,163.5,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 02432,BLK:08 PLN:07 POS:11,251.80
T59-B04,WT-169:S022,Wood,James,11,BLK:08 PLN:09 POS:00,MFV 05297,253.5,6/5/2013 15:23,6/5/2013 18:02,2:38:30,,,,,253.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 05297,BLK:08 PLN:09 POS:00,253.50
T59-B04,WT-169:S022,daniel,,11,BLK:08 PLN:09 POS:01,MFV 05316,252.9,6/5/2013 18:02,6/5/2013 20:33,2:31:13,,,,,252.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 05316,BLK:08 PLN:09 POS:01,252.90
T59-B04,WT-169:S022,Wood,James,2,BLK:08 PLN:09 POS:02,MFV 02428,251.1,6/5/2013 15:47,6/5/2013 18:25,2:37:42,,,,,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 02428,BLK:08 PLN:09 POS:02,251.10
T59-B04,WT-169:S022,daniel,,2,BLK:08 PLN:09 POS:03,MFV 05295,249.1,6/5/2013 18:25,6/5/2013 20:59,2:33:40,,,,,249.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 05295,BLK:08 PLN:09 POS:03,249.10
T59-B04,WT-169:S022,Wood,James,5,BLK:08 PLN:09 POS:04,MFV 05315,251.3,6/5/2013 15:56,6/5/2013 18:31,2:34:50,,,,,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 05315,BLK:08 PLN:09 POS:04,251.30
T59-B04,WT-169:S022,daniel,,5,BLK:08 PLN:09 POS:05,MFV 05312,249,6/5/2013 18:31,6/5/2013 21:01,2:29:55,,,,,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 05312,BLK:08 PLN:09 POS:05,249.00
T59-B04,WT-169:S022,Wood,James,6,BLK:08 PLN:09 POS:06,MFV 05272,251,6/5/2013 16:13,6/5/2013 18:52,2:39:43,,,,,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 05272,BLK:08 PLN:09 POS:06,251.00
T59-B04,WT-169:S022,daniel,,6,BLK:08 PLN:09 POS:07,MFV 05317,250.8,6/5/2013 18:53,6/5/2013 21:27,2:34:33,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 05317,BLK:08 PLN:09 POS:07,250.80
T59-B04,WT-169:S022,Wood,James,10,BLK:08 PLN:09 POS:08,MFV 05287,249.5,6/5/2013 15:48,6/5/2013 18:23,2:34:37,,,,,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 05287,BLK:08 PLN:09 POS:08,249.50
T59-B04,WT-169:S022,daniel,,10,BLK:08 PLN:09 POS:09,MFV 02433,252.5,6/5/2013 18:23,6/5/2013 20:55,2:32:33,,,,,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 02433,BLK:08 PLN:09 POS:09,252.50
T59-B04,WT-169:S022,Wood,James,12,BLK:08 PLN:09 POS:10,MFV 02420,253.9,6/5/2013 16:14,6/5/2013 18:55,2:40:28,,,,,253.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 02420,BLK:08 PLN:09 POS:10,253.90
