Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Dummy 1,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T64-B02,WT-169:S006,daniel,jason,2,BLK:02 PLN:01 POS:01,MFV 00591,253.40,2/28/2013 2:52,2/28/2013 8:37,5:45:01,y,,,,0.00,253.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 00591,BLK:02 PLN:01 POS:01,253.40
T64-B02,WT-169:S006,daniel,jason,7,BLK:02 PLN:01 POS:03,MFV 01706,249.50,2/28/2013 3:12,2/28/2013 8:54,5:42:16,y,,,,0.00,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 01706,BLK:02 PLN:01 POS:03,249.50
T64-B02,WT-169:S006,daniel,jason,8,BLK:02 PLN:01 POS:05,MFV 01679,249.30,2/28/2013 2:46,2/28/2013 8:50,6:03:22,y,,,,0.00,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 01679,BLK:02 PLN:01 POS:05,249.30
T64-B02,WT-169:S006,daniel,jason,9,BLK:02 PLN:01 POS:07,MFV 00748,251.30,2/28/2013 2:44,2/28/2013 8:46,6:02:11,y,,,,0.00,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 00748,BLK:02 PLN:01 POS:07,251.30
T64-B02,WT-169:S006,daniel,jason,2,BLK:02 PLN:03 POS:00,MFV 00546,23.30,2/28/2013 17:40,2/28/2013 19:37,1:57:29,,tanker swap,T64-B02,WT-165:S006,228.40,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 00546,BLK:02 PLN:03 POS:00,251.70
T64-B02,WT-169:S006,daniel,jason,7,BLK:02 PLN:03 POS:02,MFV 00494,225.40,2/28/2013 17:40,2/28/2013 19:37,1:57:37,,tanker swap,T64-B02,WT-165:S006,25.50,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 00494,BLK:02 PLN:03 POS:02,250.90
T64-B02,WT-169:S006,daniel,jason,4,BLK:02 PLN:03 POS:04,MFV 03306,212.60,2/28/2013 17:40,2/28/2013 19:38,1:57:42,,tanker swap,T64-B02,WT-165:S006,38.70,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 03306,BLK:02 PLN:03 POS:04,251.30
T64-B02,WT-169:S006,daniel,jason,9,BLK:02 PLN:03 POS:06,MFV 03784,233.50,2/28/2013 17:40,2/28/2013 19:38,1:57:47,,tanker swap,T64-B02,WT-165:S006,16.20,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 03784,BLK:02 PLN:03 POS:06,249.70
T64-B02,WT-169:S006,daniel,jason,10,BLK:02 PLN:01 POS:09,MFV 00599,237.40,2/28/2013 17:40,2/28/2013 19:38,1:58:04,,tanker swap,T64-B02,WT-165:S006,13.30,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 00599,BLK:02 PLN:01 POS:09,250.70
T64-B02,WT-169:S006,daniel,jason,11,BLK:02 PLN:01 POS:11,MFV 00747,251.60,2/28/2013 17:40,2/28/2013 19:41,,y,,,,0.00,251.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 00747,BLK:02 PLN:01 POS:11,251.60
T64-B02,WT-165:S006,daniel,jason,2,BLK:02 PLN:03 POS:01,MFV 00489,250.00,2/28/2013 22:02,3/1/2013 0:23,2:20:38,y,,,,0.00,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 00489,BLK:02 PLN:03 POS:01,250.00
T64-B02,WT-165:S006,daniel,jason,7,BLK:02 PLN:03 POS:03,MFV 01702,251.20,2/28/2013 20:21,2/28/2013 22:38,2:17:46,y,,,,0.00,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 01702,BLK:02 PLN:03 POS:03,251.20
T64-B02,WT-165:S006,daniel,jason,4,BLK:02 PLN:03 POS:05,MFV 01684,250.70,2/28/2013 20:28,2/28/2013 22:56,2:27:59,y,,,,0.00,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 01684,BLK:02 PLN:03 POS:05,250.70
T64-B02,WT-165:S006,daniel,jason,9,BLK:02 PLN:03 POS:07,MFV 01685,250.60,2/28/2013 20:20,2/28/2013 22:35,2:14:57,y,,,,0.00,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 01685,BLK:02 PLN:03 POS:07,250.60
T64-B02,WT-165:S006,daniel,jason,10,BLK:02 PLN:03 POS:08,MFV 03307,250.10,2/28/2013 20:11,2/28/2013 22:25,2:13:49,y,,,,0.00,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 03307,BLK:02 PLN:03 POS:08,250.10
T64-B02,WT-165:S006,daniel,jason,11,BLK:02 PLN:03 POS:10,MFV 00824,252.60,2/28/2013 19:57,2/28/2013 22:10,2:13:19,y,,,,0.00,252.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 00824,BLK:02 PLN:03 POS:10,252.60
T64-B02,WT-165:S006,daniel,jason,2,BLK:02 PLN:05 POS:00,MFV 03311,250.40,3/1/2013 0:23,3/1/2013 2:41,2:17:12,y,,,,0.00,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 03311,BLK:02 PLN:05 POS:00,250.40
T64-B02,WT-165:S006,daniel,jason,7,BLK:02 PLN:05 POS:02,MFV 00552,252.50,2/28/2013 22:38,3/1/2013 1:13,2:35:01,y,,,,0.00,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 00552,BLK:02 PLN:05 POS:02,252.50
T64-B02,WT-165:S006,daniel,jason,4,BLK:02 PLN:05 POS:04,MFV 00721,251.00,2/28/2013 22:56,3/1/2013 2:07,3:11:24,y,,,,0.00,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 00721,BLK:02 PLN:05 POS:04,251.00
T64-B02,WT-165:S006,daniel,jason,9,BLK:02 PLN:05 POS:06,MFV 00544,252.10,2/28/2013 22:35,3/1/2013 0:51,2:16:02,y,,,,0.00,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 00544,BLK:02 PLN:05 POS:06,252.10
T64-B02,WT-165:S006,daniel,jason,10,BLK:02 PLN:03 POS:09,MFV 00760,250.40,2/28/2013 22:25,3/1/2013 0:41,2:15:51,y,,,,0.00,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 00760,BLK:02 PLN:03 POS:09,250.40
T64-B02,WT-165:S006,daniel,jason,11,BLK:02 PLN:03 POS:11,MFV 03792,250.50,2/28/2013 22:10,3/1/2013 0:28,2:17:54,y,,,,0.00,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 03792,BLK:02 PLN:03 POS:11,250.50
T64-B02,WT-165:S006,daniel,jason,2,BLK:02 PLN:05 POS:01,MFV 00776,251.90,3/1/2013 2:41,3/1/2013 8:59,6:17:22,y,,,,0.00,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 00776,BLK:02 PLN:05 POS:01,251.90
T64-B02,WT-165:S006,daniel,jason,7,BLK:02 PLN:05 POS:03,MFV 00787,251.70,3/1/2013 1:14,3/1/2013 7:25,6:11:41,y,,,,0.00,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 00787,BLK:02 PLN:05 POS:03,251.70
T64-B02,WT-165:S006,daniel,jason,4,BLK:02 PLN:05 POS:05,MFV 00720,252.20,3/1/2013 2:07,3/1/2013 8:32,6:24:59,y,,,,0.00,252.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 00720,BLK:02 PLN:05 POS:05,252.20
T64-B02,WT-165:S006,daniel,jason,9,BLK:02 PLN:05 POS:07,MFV 03787,250.70,3/1/2013 0:51,3/1/2013 3:09,2:17:28,y,,,,0.00,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 03787,BLK:02 PLN:05 POS:07,250.70
T64-B02,WT-165:S006,daniel,jason,10,BLK:02 PLN:05 POS:08,MFV 01333,251.00,3/1/2013 0:42,3/1/2013 2:55,2:13:44,y,,,,0.00,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 01333,BLK:02 PLN:05 POS:08,251.00
T64-B02,WT-165:S006,daniel,jason,11,BLK:02 PLN:05 POS:10,MFV 00798,252.00,3/1/2013 0:28,3/1/2013 2:43,2:14:25,y,,,,0.00,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 00798,BLK:02 PLN:05 POS:10,252.00
T64-B02,WT-165:S006,daniel,jason,11,BLK:02 PLN:05 POS:11,MFV 00807,252.00,3/1/2013 2:44,3/1/2013 8:51,6:06:52,y,,,,0.00,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 00807,BLK:02 PLN:05 POS:11,252.00
T64-B02,WT-165:S006,daniel,jason,10,BLK:02 PLN:07 POS:09,MFV 03316,253.80,3/1/2013 2:55,3/1/2013 8:51,5:55:28,y,,,,0.00,253.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 03316,BLK:02 PLN:07 POS:09,253.80
T64-B02,WT-165:S006,daniel,jason,9,BLK:02 PLN:07 POS:06,MFV 01690,249.90,3/1/2013 3:09,3/1/2013 9:13,6:04:15,,,,,0.00,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 01690,BLK:02 PLN:07 POS:06,249.90
T64-B02,WT-165:S006,galvin,james,2,BLK:02 PLN:07 POS:00,MFV 00810,142.10,3/1/2013 8:59,3/1/2013 11:51,2:52:10,y,Tanker swap,T64-B02,WT-116:S006,109.70,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 00810,BLK:02 PLN:07 POS:00,251.80
T64-B02,WT-165:S006,galvin,james,7,BLK:02 PLN:07 POS:02,MFV 01694,250.30,3/1/2013 7:26,3/1/2013 9:44,2:44:10,y,,,,0.00,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 01694,BLK:02 PLN:07 POS:02,250.30
T64-B02,WT-165:S006,galvin,james,4,BLK:02 PLN:07 POS:04,MFV 00481,181.40,3/1/2013 9:07,3/1/2013 10:20,1:13:18,y,Tanker swap,T64-B02,WT-116:S006,67.40,248.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 00481,BLK:02 PLN:07 POS:04,248.80
T64-B02,WT-165:S006,galvin,james,9,BLK:02 PLN:07 POS:07,MFV 01457,65.80,3/1/2013 9:42,3/1/2013 10:20,0:38:41,y,Tanker swap,T64-B02,WT-116:S006,187.10,252.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 01457,BLK:02 PLN:07 POS:07,252.90
T64-B02,WT-165:S006,galvin,james,10,BLK:02 PLN:05 POS:09,MFV 00545,187.80,3/1/2013 8:51,3/1/2013 10:21,1:29:48,y,Tanker swap,T64-B02,WT-116:S006,62.80,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 00545,BLK:02 PLN:05 POS:09,250.60
T64-B02,WT-165:S006,galvin,james,11,BLK:02 PLN:07 POS:10,MFV 03610,163.10,3/1/2013 8:52,3/1/2013 10:21,1:29:42,y,Tanker swap,T64-B02,WT-116:S006,86.70,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 03610,BLK:02 PLN:07 POS:10,249.80
T64-B02,WT-165:S006,galvin,james,7,BLK:02 PLN:07 POS:03,MFV 00799,60.60,3/1/2013 9:45,3/1/2013 10:21,0:36:18,y,Tanker swap,T64-B02,WT-116:S006,189.20,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 00799,BLK:02 PLN:07 POS:03,249.80
T64-B02,WT-116:S006,galvin,james,2,BLK:02 PLN:07 POS:01,MFV 00483,249.40,3/1/2013 12:55,3/1/2013 15:19,2:24:07,y,,,,0.00,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 00483,BLK:02 PLN:07 POS:01,249.40
T64-B02,WT-116:S006,galvin,james,4,BLK:02 PLN:07 POS:05,MFV 00472,249.30,3/1/2013 12:38,3/1/2013 15:07,2:29:09,y,,,,0.00,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 00472,BLK:02 PLN:07 POS:05,249.30
T64-B02,WT-116:S006,galvin,james,9,BLK:02 PLN:09 POS:06,MFV 03781,250.70,3/1/2013 13:37,3/1/2013 15:54,2:16:50,y,,,,0.00,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 03781,BLK:02 PLN:09 POS:06,250.70
T64-B02,WT-116:S006,galvin,james,10,BLK:02 PLN:07 POS:08,MFV 00479,255.00,3/1/2013 12:46,3/1/2013 14:47,2:01:39,y,dip sticked its at low level mark,,,0.00,255.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 00479,BLK:02 PLN:07 POS:08,255.00
T64-B02,WT-116:S006,galvin,james,11,BLK:02 PLN:07 POS:11,MFV 00523,253.10,3/1/2013 12:44,3/1/2013 15:02,2:17:33,y,,,,0.00,253.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 00523,BLK:02 PLN:07 POS:11,253.10
T64-B02,WT-116:S006,galvin,james,7,BLK:02 PLN:09 POS:02,MFV 00765,249.00,3/1/2013 13:38,3/1/2013 15:55,2:17:29,y,,,,0.00,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 00765,BLK:02 PLN:09 POS:02,249.00
T64-B02,WT-116:S006,galvin,james,2,BLK:02 PLN:09 POS:00,MFV 00493,250.60,3/1/2013 15:20,3/4/2013 8:16,16:56:33,y,,,,0.00,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 00493,BLK:02 PLN:09 POS:00,250.60
T64-B02,WT-116:S006,galvin,james,4,BLK:02 PLN:09 POS:04,MFV 03783,250.80,3/1/2013 15:07,3/4/2013 8:20,17:12:53,y,,,,0.00,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 03783,BLK:02 PLN:09 POS:04,250.80
T64-B02,WT-116:S006,galvin,james,9,BLK:02 PLN:09 POS:07,MFV 01681,252.50,3/1/2013 15:54,3/4/2013 8:42,16:47:40,y,,,,0.00,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 01681,BLK:02 PLN:09 POS:07,252.50
T64-B02,WT-116:S006,galvin,james,10,BLK:02 PLN:09 POS:08,MFV 01704,252.00,3/1/2013 14:47,3/4/2013 7:42,16:54:16,y,,,,0.00,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 01704,BLK:02 PLN:09 POS:08,252.00
T64-B02,WT-116:S006,galvin,james,11,BLK:02 PLN:09 POS:10,MFV 03312,253.10,3/1/2013 15:02,3/4/2013 7:53,16:51:02,y,,,,0.00,253.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 03312,BLK:02 PLN:09 POS:10,253.10
T64-B02,WT-116:S006,galvin,james,7,BLK:02 PLN:09 POS:03,MFV 03309,252.20,3/1/2013 15:55,3/4/2013 8:37,64:41:60,y,,,,0.00,252.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 03309,BLK:02 PLN:09 POS:03,252.20
T64-B02,WT-116:S006,jason,perko,2,BLK:02 PLN:09 POS:01,MFV 00803,252.10,3/4/2013 8:17,3/4/2013 10:59,2:42:14,y,,,,0.00,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 00803,BLK:02 PLN:09 POS:01,252.10
T64-B02,WT-116:S006,jason,perko,7,BLK:02 PLN:11 POS:02,MFV 00485,251.30,3/4/2013 8:38,3/4/2013 11:05,2:27:22,y,,,,0.00,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 00485,BLK:02 PLN:11 POS:02,251.30
