Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T64-B11,WT-165:S056,galvin,tommy,5,BLK:23 PLN:31 POS:02,MFV 03058,247.3,1/29/2014 17:43,1/29/2014 20:08,2:25:00,,,,,247.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,184,MFV 09156,BLK:23 PLN:29 POS:10,247.30
T64-B11,WT-165:S056,galvin,tommy,5,BLK:23 PLN:31 POS:03,MFV 03738,251.5,1/29/2014 20:08,1/29/2014 22:13,2:05:04,,,,,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,185,MFV 03546,BLK:23 PLN:29 POS:11,251.50
T64-B11,WT-165:S056,galvin,tommy,6,BLK:23 PLN:31 POS:04,MFV 09922,250.4,1/29/2014 18:59,1/29/2014 21:13,2:13:45,,,,,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,186,MFV 09942,BLK:23 PLN:31 POS:00,250.40
T64-B11,WT-165:S056,galvin,tommy,7,BLK:23 PLN:31 POS:05,MFV 03533,251.2,1/29/2014 19:19,1/29/2014 21:24,2:05:09,,,,,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,187,MFV 03715,BLK:23 PLN:31 POS:01,251.20
T64-B11,WT-163:S056,larry,don,7,BLK:23 PLN:31 POS:06,MFV 03559,168.3,1/29/2014 13:41,1/29/2014 16:48,3:07:07,swap 35 min delay,T64-B11,WT-165SO56,83,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,188,MFV 03058,BLK:23 PLN:31 POS:02,251.30
T64-B11,WT-163:S056,larry,don,7,BLK:23 PLN:31 POS:07,MFV 03340,250.7,1/29/2014 16:49,1/29/2014 19:18,2:29:34,delay 25 min cold oil,,,,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,189,MFV 03738,BLK:23 PLN:31 POS:03,250.70
T64-B11,WT-163:S056,larry,don,8,BLK:23 PLN:31 POS:08,MFV 01107,110.9,1/29/2014 14:09,1/29/2014 17:39,3:32:57, swap delay 25 min cold oil,T64-B11,WT-165SO56,140.7,251.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,190,MFV 09922,BLK:23 PLN:31 POS:04,251.60
T64-B11,WT-163:S056,larry,don,9,BLK:23 PLN:31 POS:10,MFV 09991,116.9,1/29/2014 14:07,1/29/2014 17:36,3:34:49, swap delay 25 min cold oil,T64-B11,WT-165SO56,129.5,246.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,191,MFV 03533,BLK:23 PLN:31 POS:05,246.40
T64-B11,WT-165:S056,galvin,tommy,9,BLK:23 PLN:31 POS:11,MFV 03323,250.3,1/29/2014 17:36,1/29/2014 19:53,2:17:19,,,,,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,192,MFV 03559,BLK:23 PLN:31 POS:06,250.30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,48117.90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Average,250.61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RMS,1.970053327
