Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Dummy 1,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T64-B01,WT-163:S002,daniel,jason,9,BLK:00 PLN:01 POS:06,MFV 04458,240.00,1/9/13 10:56,1/9/13 13:29,2:33:26,,,,,0.00,240.00,T64-B01,WT-163:S002,daniel,jason,9,BLK:00 PLN:01 POS:06,MFV 04458,10.80,1/9/13 13:28,1/9/13 14:20,0:52:10,,,,,0.00,10.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 04458,BLK:00 PLN:01 POS:06,250.80
T64-B01,WT-163:S002,daniel,jason,9,BLK:00 PLN:01 POS:07,MFV 04439,215.60,1/9/13 14:30,1/9/13 17:50,3:20:04,,,T64-B01,WT-116:S002,24.40,240.00,T64-B01,WT-116:S002,daniel,jason,9,BLK:00 PLN:01 POS:07, MFV 04439 ,9.80,1/10/13 10:33,1/10/13 11:10,0:37:37,,,,,0.00,9.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 04439,BLK:00 PLN:01 POS:07,249.80
T64-B01,WT-163:S002,daniel,jason,10,BLK:00 PLN:01 POS:08,MFV 04483,240.00,1/9/13 10:57,1/9/13 13:50,2:53:40,,,,,0.00,240.00,T64-B01,WT-163:S002,daniel,jason,10,BLK:00 PLN:01 POS:08,MFV 04483,11.20,1/9/13 13:51,1/9/13 14:21,0:30:14,,,,,0.00,11.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 04483,BLK:00 PLN:01 POS:08,251.20
T64-B01,WT-163:S002,daniel,jason,10,BLK:00 PLN:01 POS:09,MFV 00575,202.10,1/9/13 14:35,1/9/13 17:52,3:17:30,,,T64-B01,WT-116:S002,37.90,240.00,T64-B01,WT-116:S002,daniel,jason,10,BLK:00 PLN:01 POS:09,MFV 00575,12.40,1/10/13 10:34,1/10/13 11:20,0:46:28,,,,,0.00,12.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 00575,BLK:00 PLN:01 POS:09,252.40
T64-B01,WT-163:S002,daniel,jason,11,BLK:00 PLN:01 POS:10,MFV 04444,240.00,1/9/13 10:59,1/9/13 13:30,2:31:05,,,,,0.00,240.00,T64-B01,WT-163:S002,daniel,jason,11,BLK:00 PLN:01 POS:10,MFV 04444,12.00,1/9/13 13:30,1/9/13 14:20,0:50:46,,,,,0.00,12.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 04444,BLK:00 PLN:01 POS:10,252.00
T64-B01,WT-163:S002,daniel,jason,11,BLK:00 PLN:01 POS:11,MFV 04464,195.20,1/9/13 14:42,1/9/13 17:55,3:13:24,,,T64-B01,WT-116:S002,44.80,240.00,T64-B01,WT-116:S002,daniel,jason,11,BLK:00 PLN:01 POS:11,MFV 04464,11.70,1/10/13 10:35,1/10/13 11:10,0:35:39,,,,,0.00,11.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 04464,BLK:00 PLN:01 POS:11,251.70
T64-B01,WT-116:S002,galvin,james,4,BLK:00 PLN:03 POS:00,MFV 00929,245.00,1/9/13 18:11,1/9/13 20:47,2:36:45,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,4,BLK:00 PLN:03 POS:01,MFV 00930,6.70,1/10/13 11:24,1/10/13 11:55,0:31:20,,,,,0.00,6.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 00929,BLK:00 PLN:03 POS:00,251.70
T64-B01,WT-116:S002,galvin,james,4,BLK:00 PLN:03 POS:01,MFV 00930,245.00,1/9/13 20:48,1/10/13 8:24,11:36:25,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,4,BLK:00 PLN:03 POS:00,MFV 00929,6.10,1/10/13 12:00,1/10/13 12:21,0:21:32,,,,,0.00,6.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 00930,BLK:00 PLN:03 POS:01,251.10
T64-B01,WT-116:S002,galvin,james,7,BLK:00 PLN:03 POS:02,MFV 03216,245.00,1/9/13 18:12,1/9/13 20:39,2:27:41,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,7,BLK:00 PLN:03 POS:03,MFV 03217,7.80,1/10/13 11:25,1/10/13 11:55,0:30:27,,,,,0.00,7.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 03216,BLK:00 PLN:03 POS:02,252.80
T64-B01,WT-116:S002,galvin,james,7,BLK:00 PLN:03 POS:03,MFV 03217,245.00,1/9/13 20:49,1/10/13 8:39,11:50:37,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,7,BLK:00 PLN:03 POS:02,MFV 03216,5.30,1/10/13 12:01,1/10/13 12:23,0:22:14,,,,,0.00,5.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 03217,BLK:00 PLN:03 POS:03,250.30
T64-B01,WT-116:S002,galvin,james,8,BLK:00 PLN:03 POS:04,MFV 00033,245.00,1/9/13 18:12,1/9/13 20:50,2:38:23,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,8,BLK:00 PLN:03 POS:05,MFV 00981,5.50,1/10/13 11:25,1/10/13 11:55,0:30:29,,,,,0.00,5.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 00033,BLK:00 PLN:03 POS:04,250.50
T64-B01,WT-116:S002,galvin,james,8,BLK:00 PLN:03 POS:05,MFV 00981,245.00,1/9/13 20:51,1/10/13 8:37,11:46:58,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,8,BLK:00 PLN:03 POS:04,MFV 00033,7.00,1/10/13 12:01,1/10/13 12:23,0:22:15,,,,,0.00,7.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 00981,BLK:00 PLN:03 POS:05,252.00
T64-B01,WT-116:S002,galvin,james,9,BLK:00 PLN:03 POS:06,MFV 00375,245.00,1/9/13 18:14,1/9/13 20:39,2:25:16,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,9,BLK:00 PLN:03 POS:07,MFV 03162,5.50,1/10/13 11:26,1/10/13 11:55,0:29:32,,,,,0.00,5.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 00375,BLK:00 PLN:03 POS:06,250.50
T64-B01,WT-116:S002,galvin,james,9,BLK:00 PLN:03 POS:07,MFV 03162,245.00,1/9/13 20:51,1/10/13 8:36,11:45:56,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,9,BLK:00 PLN:03 POS:06,MFV 00375,6.40,1/10/13 12:01,1/10/13 12:23,0:22:17,,,,,0.00,6.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 03162,BLK:00 PLN:03 POS:07,251.40
T64-B01,WT-116:S002,galvin,james,10,BLK:00 PLN:03 POS:08,MFV 00057,245.00,1/9/13 18:15,1/9/13 20:59,2:44:13,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,10,BLK:00 PLN:03 POS:09,MFV 00947,5.00,1/10/13 11:26,1/10/13 11:55,0:29:50,,,,,0.00,5.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 00057,BLK:00 PLN:03 POS:08,250.00
T64-B01,WT-116:S002,galvin,james,10,BLK:00 PLN:03 POS:09,MFV 00947,245.00,1/9/13 21:00,1/10/13 8:45,11:45:40,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,10,BLK:00 PLN:03 POS:08,MFV 00057,8.30,1/10/13 12:02,1/10/13 12:23,0:21:17,,,,,0.00,8.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 00947,BLK:00 PLN:03 POS:09,253.30
T64-B01,WT-116:S002,galvin,james,11,BLK:00 PLN:03 POS:10,MFV 00927,245.00,1/9/13 18:16,1/9/13 20:39,2:23:12,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,11,BLK:00 PLN:03 POS:11,MFV 00048,7.60,1/10/13 11:27,1/10/13 11:55,0:28:34,,,,,0.00,7.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 00927,BLK:00 PLN:03 POS:10,252.60
T64-B01,WT-116:S002,galvin,james,11,BLK:00 PLN:03 POS:11,MFV 00048,245.00,1/9/13 20:52,1/10/13 8:36,11:44:29,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,11,BLK:00 PLN:03 POS:10,MFV 00927,5.50,1/10/13 12:02,1/10/13 12:23,0:21:19,,,,,0.00,5.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 00048,BLK:00 PLN:03 POS:11,250.50
T64-B01,WT-116:S002,daniel,jason,4,BLK:00 PLN:05 POS:00,MFV 04317,245.00,1/10/13 12:55,1/10/13 15:48,2:53:20,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,4,BLK:00 PLN:05 POS:00,MFV 04317,5.60,1/10/13 15:48,1/10/13 16:12,0:24:12,,,,,0.00,5.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 04317,BLK:00 PLN:05 POS:00,250.60
T64-B01,WT-116:S002,daniel,jason,4,BLK:00 PLN:05 POS:01,MFV 04306,245.00,1/10/13 16:13,1/10/13 18:30,2:17:48,,,,,0.00,245.00,T59-B01,WT-116:S002,galvin,james,4,BLK:00 PLN:05 POS:01,MFV 04306,21.80,1/10/13 18:33,1/10/13 19:52,1:19:24,,,,,0.00,21.80,T64-B01,WT-169:S002,daniel,jason,7,BLK:00 PLN:05 POS:01,MFV 04306,21.40,1/11/13 14:37,1/11/13 15:04,0:27:55,,,,,0.00,21.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 04306,BLK:00 PLN:05 POS:01,288.20
T64-B01,WT-116:S002,daniel,jason,7,BLK:00 PLN:05 POS:02,MFV 04367,245.00,1/10/13 12:55,1/10/13 15:15,2:20:36,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,7,BLK:00 PLN:05 POS:02,MFV 04367,5.10,1/10/13 15:15,1/10/13 15:49,0:34:29,,,,,0.00,5.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 04367,BLK:00 PLN:05 POS:02,250.10
T64-B01,WT-116:S002,daniel,jason,7,BLK:00 PLN:05 POS:03,MFV 04351,245.00,1/10/13 15:56,1/10/13 18:49,2:53:04,,,,,0.00,245.00,T64-B01,WT-116:S002,galvin,james,7,BLK:00 PLN:05 POS:03,MFV 04351,5.60,1/10/13 18:50,1/10/13 19:52,1:02:04,,,,,0.00,5.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 04351,BLK:00 PLN:05 POS:03,250.60
T64-B01,WT-116:S002,daniel,jason,8,BLK:00 PLN:05 POS:04,MFV 04380,245.00,1/10/13 12:56,1/10/13 15:18,2:22:18,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,8,BLK:00 PLN:05 POS:04,MFV 04380,6.10,1/10/13 15:18,1/10/13 15:49,0:31:35,,,,,0.00,6.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 04380,BLK:00 PLN:05 POS:04,251.10
T64-B01,WT-116:S002,daniel,jason,8,BLK:00 PLN:05 POS:05,MFV 03251,245.00,1/10/13 15:56,1/10/13 18:52,2:56:52,,,,,0.00,245.00,T64-B01,WT-116:S002,galvin,james,8,BLK:00 PLN:05 POS:05,MFV 03251,6.50,1/10/13 18:53,1/10/13 19:51,0:58:59,,,,,0.00,6.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 03251,BLK:00 PLN:05 POS:05,251.50
T64-B01,WT-116:S002,daniel,jason,9,BLK:00 PLN:05 POS:06,MFV 04372,245.00,1/10/13 12:56,1/10/13 15:16,2:20:45,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,9,BLK:00 PLN:05 POS:06,MFV 04372,6.00,1/10/13 15:17,1/10/13 16:04,0:47:05,,,,,0.00,6.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 04372,BLK:00 PLN:05 POS:06,251.00
T64-B01,WT-116:S002,daniel,jason,9,BLK:00 PLN:05 POS:07,MFV 04374,245.00,1/10/13 16:05,1/10/13 19:23,3:18:50,,,,,0.00,245.00,T64-B01,WT-116:S002,galvin,james,9,BLK:00 PLN:05 POS:07,MFV 04374,4.50,1/10/13 19:25,1/10/13 19:51,0:26:55,,,,,0.00,4.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 04374,BLK:00 PLN:05 POS:07,249.50
T64-B01,WT-116:S002,daniel,jason,10,BLK:00 PLN:05 POS:08,MFV 04379,245.00,1/10/13 12:57,1/10/13 15:56,2:59:03,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,10,BLK:00 PLN:05 POS:08,MFV 04379,5.60,1/10/13 16:00,1/10/13 17:50,1:50:45,,,,,0.00,5.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 04379,BLK:00 PLN:05 POS:08,250.60
T64-B01,WT-116:S002,daniel,jason,10,BLK:00 PLN:05 POS:09,MFV 04227,245.00,1/10/13 16:00,1/10/13 19:11,3:11:13,,,,,0.00,245.00,T64-B01,WT-116:S002,galvin,james,10,BLK:00 PLN:05 POS:09,MFV 04227,4.30,1/10/13 19:26,1/10/13 19:51,0:25:50,,,,,0.00,4.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 04227,BLK:00 PLN:05 POS:09,249.30
T64-B01,WT-116:S002,daniel,jason,11,BLK:00 PLN:05 POS:10,MFV 04332,245.00,1/10/13 12:57,1/10/13 15:14,2:17:18,,,,,0.00,245.00,T64-B01,WT-116:S002,daniel,jason,11,BLK:00 PLN:05 POS:10,MFV 04332,137.10,1/10/13 15:15,1/10/13 17:50,2:35:10,,,,,0.00,137.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 04332,BLK:00 PLN:05 POS:10,382.10
T64-B01,WT-116:S002,daniel,jason,11,BLK:00 PLN:05 POS:11,MFV 03253,245.00,1/10/13 16:00,1/10/13 18:55,2:55:20,,,,,0.00,245.00,T64-B01,WT-116:S002,galvin,james,11,BLK:00 PLN:05 POS:11,MFV 03253,8.80,1/10/13 18:55,1/10/13 19:52,0:57:34,,,,,0.00,8.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 03253,BLK:00 PLN:05 POS:11,253.80
T64-B01,WT-116:S002,james,galvin,4,BLK:00 PLN:07 POS:00,MFV 04407,96.60,1/10/13 20:09,1/11/13 0:38,4:29:51,,,T64-B01,WT-169-S002,148.40,245.00,T64-B01,WT-116:S002,james,galvin,4,BLK:00 PLN:07 POS:00,MFV 04407,0.00,1/11/13 0:39,1/11/13 1:38,0:59:45,,,T64-B01,WT-169:S002,19.60,19.60,T64-B01,WT-169:S002,daniel,jason,4,BLK:00 PLN:07 POS:00,MFV 04407,47.00,1/11/13 15:20,1/11/13 15:42,0:22:07,,,,,0.00,47.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 04407,BLK:00 PLN:07 POS:00,311.60
T64-B01,WT-169:S002,james,galvin,4,BLK:00 PLN:07 POS:01,MFV 04418,0.00,1/11/13 1:33,1/11/13 7:06,5:33:22,,,T64-B01,WT-169:S002,245.00,245.00,T64-B01,WT-169:S002,daniel,jason,4,BLK:00 PLN:07 POS:01,MFV 04418,121.00,1/11/13 8:30,1/11/13 10:06,1:36:03,,,,,0.00,121.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 04418,BLK:00 PLN:07 POS:01,366.00
T64-B01,WT-116:S002,james,galvin,7,BLK:00 PLN:07 POS:02,MFV 04371,69.60,1/10/13 20:10,1/11/13 1:22,5:12:42,,,T64-B01,WT-169-S002,175.40,245.00,T64-B01,WT-116:S002,james,galvin,7,BLK:00 PLN:07 POS:02, MFV 04371 ,0.00,1/11/13 1:25,1/11/13 1:38,0:13:43,,,T64-B01,WT-169:S002,4.40,4.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 04371,BLK:00 PLN:07 POS:02,249.40
T64-B01,WT-169:S002,james,galvin,7,BLK:00 PLN:07 POS:03,MFV 04358,0.00,1/11/13 1:37,1/11/13 7:56,6:19:03,,,T64-B01,WT-169:S002,245.00,245.00,T64-B01,WT-169:S002,daniel,jason,7,BLK:00 PLN:07 POS:03,MFV 04358,3.90,1/11/13 8:30,1/11/13 8:46,0:16:01,,,,,0.00,3.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 04358,BLK:00 PLN:07 POS:03,248.90
T64-B01,WT-116:S002,james,galvin,8,BLK:00 PLN:07 POS:04,MFV 03167,68.30,1/10/13 20:11,1/11/13 1:22,5:11:44,,,T64-B01,WT-169-S002,176.70,245.00,T64-B01,WT-116:S002,james,galvin,8,BLK:00 PLN:07 POS:04,MFV 03167,0.00,1/11/13 1:26,1/11/13 1:38,0:12:39,,,T64-B01,WT-169:S002,5.20,5.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 03167,BLK:00 PLN:07 POS:04,250.20
T64-B01,WT-169:S002,james,galvin,8,BLK:00 PLN:07 POS:05,MFV 04384,0.00,1/11/13 1:43,1/11/13 8:00,6:17:49,,,T64-B01,WT-169:S002,245.00,245.00,T64-B01,WT-169:S002,daniel,jason,8,BLK:00 PLN:07 POS:05, MFV 04384 ,6.20,1/11/13 8:31,1/11/13 8:48,0:17:16,,,,,0.00,6.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 04384,BLK:00 PLN:07 POS:05,251.20
T64-B01,WT-116:S002,james,galvin,9,BLK:00 PLN:07 POS:06,MFV 00958,66.80,1/10/13 20:12,1/11/13 1:22,5:10:48,,,T64-B01,WT-169-S002,178.20,245.00,T64-B01,WT-116:S002,james,galvin,9,BLK:00 PLN:07 POS:06,MFV 00958,0.00,1/11/13 1:27,1/11/13 1:44,0:17:23,,,T64-B01,WT-169:S002,5.10,5.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 00958,BLK:00 PLN:07 POS:06,250.10
T64-B01,WT-169:S002,james,galvin,9,BLK:00 PLN:07 POS:07,MFV 04369,0.00,1/11/13 1:45,1/11/13 8:03,6:18:35,,,T64-B01,WT-169:S002,245.00,245.00,T64-B01,WT-169:S002,daniel,jason,9,BLK:00 PLN:07 POS:07,MFV 04369,4.50,1/11/13 8:31,1/11/13 8:44,0:13:11,,,,,0.00,4.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 04369,BLK:00 PLN:07 POS:07,249.50
T64-B01,WT-116:S002,james,galvin,10,BLK:00 PLN:07 POS:08,MFV 04359,15.80,1/10/13 20:13,1/11/13 1:52,5:39:11,,,T64-B01,WT-169-S002,229.20,245.00,T64-B01,WT-116:S002,james,galvin,10,BLK:00 PLN:07 POS:08,MFV 04359,0.00,1/11/13 1:54,1/11/13 2:04,0:10:15,,,T64-B01,WT-169:S002,3.90,3.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 04359,BLK:00 PLN:07 POS:08,248.90
T64-B01,WT-169:S002,james,galvin,10,BLK:00 PLN:07 POS:09,MFV 04403,0.00,1/11/13 2:06,1/11/13 8:16,6:10:30,,,T64-B01,WT-169:S002,245.00,245.00,T64-B01,WT-169:S002,daniel,jason,10,BLK:00 PLN:07 POS:09,MFV 04403,4.40,1/11/13 8:31,1/11/13 8:51,0:20:01,,,,,0.00,4.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 04403,BLK:00 PLN:07 POS:09,249.40
T64-B01,WT-116:S002,james,galvin,11,BLK:00 PLN:07 POS:10,MFV 00425,63.90,1/10/13 20:13,1/11/13 1:23,5:10:17,,,T64-B01,WT-169:S002,181.10,245.00,T64-B01,WT-116:S002,james,galvin,11,BLK:00 PLN:07 POS:10,MFV 00425,0.00,1/11/13 1:28,1/11/13 2:10,0:42:44,,,T64-B01,WT-169:S002,6.80,6.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 00425,BLK:00 PLN:07 POS:10,251.80
T64-B01,WT-169:S002,james,galvin,11,BLK:00 PLN:07 POS:11,MFV 04368,0.00,1/11/13 1:48,1/11/13 7:59,6:11:27,,,T64-B01,WT-169:S002,245.00,245.00,T64-B01,WT-169:S002,daniel,jason,11,BLK:00 PLN:07 POS:11,MFV 04368,7.60,1/11/13 8:31,1/11/13 8:52,0:21:53,,,,,0.00,7.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 04368,BLK:00 PLN:07 POS:11,252.60
T64-B01,WT-169:S002,daniel,jason,4,BLK:00 PLN:09 POS:00,MFV 00377,245.00,1/11/13 10:07,1/11/13 12:21,2:14:30,,,,,0.00,245.00,T64-B01,WT-169:S002,daniel,jason,4,BLK:00 PLN:09 POS:00,MFV 00377,7.20,1/11/13 12:22,1/11/13 12:52,0:30:30,,,,,0.00,7.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 00377,BLK:00 PLN:09 POS:00,252.20
T64-B01,WT-169:S002,daniel,jason,4,BLK:00 PLN:09 POS:01,MFV 00977,250.70,1/11/13 12:55,1/11/13 15:18,2:23:27,,,,,0.00,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 00977,BLK:00 PLN:09 POS:01,250.70
T64-B01,WT-169:S002,daniel,jason,7,BLK:00 PLN:09 POS:02,MFV 00056,245.00,1/11/13 8:47,1/11/13 11:16,2:29:24,,,,,0.00,245.00,T64-B01,WT-169:S002,daniel,jason,7,BLK:00 PLN:09 POS:02,MFV 00056,7.50,1/11/13 11:15,1/11/13 11:34,0:19:44,,,,,0.00,7.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 00056,BLK:00 PLN:09 POS:02,252.50
T64-B01,WT-169:S002,daniel,jason,7,BLK:00 PLN:09 POS:03,MFV 00948,250.70,1/11/13 11:55,1/11/13 14:27,2:32:42,,,,,0.00,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 00948,BLK:00 PLN:09 POS:03,250.70
T64-B01,WT-169:S002,daniel,jason,8,BLK:00 PLN:09 POS:04,MFV 00922,245.00,1/11/13 8:49,1/11/13 11:16,2:27:28,,,,,0.00,245.00,T64-B01,WT-169:S002,daniel,jason,8,BLK:00 PLN:09 POS:04,MFV 00922,5.40,1/11/13 11:15,1/11/13 11:34,0:19:09,,,,,0.00,5.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 00922,BLK:00 PLN:09 POS:04,250.40
T64-B01,WT-169:S002,daniel,jason,8,BLK:00 PLN:09 POS:05,MFV 03168,253.40,1/11/13 11:55,1/11/13 14:26,2:31:30,,,,,0.00,253.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 03168,BLK:00 PLN:09 POS:05,253.40
T64-B01,WT-169:S002,daniel,jason,9,BLK:00 PLN:09 POS:06,MFV 00040,245.00,1/11/13 8:44,1/11/13 11:00,2:16:25,,,,,0.00,245.00,T64-B01,WT-169:S002,daniel,jason,9,BLK:00 PLN:09 POS:06,MFV 00040,6.90,1/11/13 11:00,1/11/13 11:14,0:14:12,,,,,0.00,6.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 00040,BLK:00 PLN:09 POS:06,251.90
