Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T64-B10,WT-165:S050,Galvin,Jim,2,BLK:21 PLN:07 POS:03,MFV 03631,250.2,12/10/2013 10:10,12/10/2013 12:27,2:17:14,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 03631,BLK:21 PLN:07 POS:03,250.20
T64-B10,WT-165:S050,Galvin,Jim,3,BLK:21 PLN:07 POS:04,MFV 05913,250.6,12/10/2013 8:15,12/10/2013 10:38,2:23:23,,,,,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 05913,BLK:21 PLN:07 POS:04,250.60
T64-B10,WT-165:S050,Galvin,Jim,3,BLK:21 PLN:07 POS:05,MFV 05867,248,12/10/2013 10:39,12/10/2013 12:58,2:18:54,,,,,248.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 05867,BLK:21 PLN:07 POS:05,248.00
T64-B10,WT-165:S050,Galvin,Jim,7,BLK:21 PLN:07 POS:06,MFV 05897,251.1,12/10/2013 7:49,12/10/2013 10:02,2:12:59,,,,,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 05897,BLK:21 PLN:07 POS:06,251.10
T64-B10,WT-165:S050,Galvin,Jim,7,BLK:21 PLN:07 POS:07,MFV 03061,251.7,12/10/2013 10:03,12/10/2013 12:16,2:13:08,,,,,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 03061,BLK:21 PLN:07 POS:07,251.70
T64-B10,WT-165:S050,Galvin,Jim,8,BLK:21 PLN:07 POS:08,MFV 01122,249.8,12/10/2013 7:53,12/10/2013 10:14,2:21:22,,,,,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 01122,BLK:21 PLN:07 POS:08,249.80
T64-B10,WT-165:S050,Galvin,Jim,8,BLK:21 PLN:07 POS:09,MFV 05488,250.4,12/10/2013 10:15,12/10/2013 12:35,2:20:20,,,,,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 05488,BLK:21 PLN:07 POS:09,250.40
T64-B10,WT-165:S050,Galvin,Jim,9,BLK:21 PLN:07 POS:10,MFV 5417,250.2,12/10/2013 7:48,12/10/2013 10:06,2:17:41,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 5417,BLK:21 PLN:07 POS:10,250.20
T64-B10,WT-165:S050,Galvin,Jim,9,BLK:21 PLN:07 POS:11,MFV 03568,250,12/10/2013 10:07,12/10/2013 12:26,2:19:13,,,,,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 03568,BLK:21 PLN:07 POS:11,250.00
T64-B10,WT-165:S050,Galvin,Jim,1,BLK:21 PLN:09 POS:00,MFV 09739,199.6,12/10/2013 13:03,12/10/2013 15:36,2:33:20,swap,T64-B10,WT-165:S051,47.3,246.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 09739,BLK:21 PLN:09 POS:00,246.90
T64-B10,WT-165:S051,Galvin,Jim,1,BLK:21 PLN:09 POS:01,MFV 09745,246.7,12/10/2013 15:36,12/10/2013 19:07,3:30:51,,,,,246.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 09745,BLK:21 PLN:09 POS:01,246.70
T64-B10,WT-165:S050,Galvin,Jim,2,BLK:21 PLN:09 POS:02,MFV 09733,249.6,12/10/2013 12:28,12/10/2013 14:47,2:18:43,,,,,249.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 09733,BLK:21 PLN:09 POS:02,249.60
T64-B10,WT-165:S050,Galvin,Jim,2,BLK:21 PLN:09 POS:03,MFV 02489,10.2,12/10/2013 14:48,12/10/2013 18:31,3:42:56,swap,T64-B10,WT-165:S051,242.5,252.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 02489,BLK:21 PLN:09 POS:03,252.70
T64-B10,WT-165:S050,Galvin,Jim,3,BLK:21 PLN:09 POS:04,MFV 09728,204.9,12/10/2013 12:58,12/10/2013 15:34,2:35:40,swap,T64-B10,WT-165:S051,43.8,248.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 09728,BLK:21 PLN:09 POS:04,248.70
T64-B10,WT-165:S051,Galvin,Jim,3,BLK:21 PLN:09 POS:05,MFV 02551,252.6,12/10/2013 15:34,12/10/2013 19:06,3:31:32,,,,,252.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 02551,BLK:21 PLN:09 POS:05,252.60
T64-B10,WT-165:S050,Galvin,Jim,7,BLK:21 PLN:09 POS:07,MFV 03563,44.5,12/10/2013 14:30,12/10/2013 18:08,3:37:38,swap,T64-B10,WT-165:S051,204.9,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 03563,BLK:21 PLN:09 POS:07,249.40
T64-B10,WT-165:S050,Galvin,Jim,8,BLK:21 PLN:09 POS:08,MFV 02093,219.6,12/10/2013 12:52,12/10/2013 15:28,2:36:50,swap,T64-B10,WT-165:S051,32.5,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 02093,BLK:21 PLN:09 POS:08,252.10
T64-B10,WT-165:S051,Galvin,Jim,8,BLK:21 PLN:09 POS:09,MFV 03669,250.1,12/10/2013 15:29,12/10/2013 18:59,3:29:45,,,,,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 03669,BLK:21 PLN:09 POS:09,250.10
T64-B10,WT-165:S050,Galvin,Jim,9,BLK:21 PLN:09 POS:10,MFV 03667,250.8,12/10/2013 12:26,12/10/2013 14:44,2:17:48,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 03667,BLK:21 PLN:09 POS:10,250.80
T64-B10,WT-165:S050,Galvin,Jim,9,BLK:21 PLN:09 POS:11,MFV 09637,12.9,12/10/2013 14:47,12/10/2013 18:33,3:45:44,swap,T64-B10,WT-165:S051,237.9,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 09637,BLK:21 PLN:09 POS:11,250.80
T64-B10,WT-165:S050,Galvin,Jim,7,BLK:21 PLN:09POS 06,MFV 09657,252,12/10/2013 12:16,12/10/2013 14:28,2:11:14,,,,,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 09657,BLK:21 PLN:09POS 06,252.00
T64-B10,WT-165:S051,jamie ,don,1,BLK:21 PLN:11 POS:00,MFV 09724,249,12/10/2013 19:07,12/10/2013 21:37,2:29:19,,,,,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 09724,BLK:21 PLN:11 POS:00,249.00
T64-B10,WT-165:S051,jamie ,don,1,BLK:21 PLN:11 POS:01,MFV 02626,252.7,12/10/2013 21:37,12/10/2013 23:58,2:21:10,,,,,252.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 02626,BLK:21 PLN:11 POS:01,252.70
T64-B10,WT-165:S051,jamie ,don,2,BLK:21 PLN:11 POS:02,MFV 05145,250.7,12/10/2013 18:31,12/10/2013 20:49,2:17:42,,,,,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 05145,BLK:21 PLN:11 POS:02,250.70
T64-B10,WT-165:S051,jamie ,don,2,BLK:21 PLN:11 POS:03,MFV 05364,249.8,12/10/2013 20:49,12/10/2013 23:06,2:17:30,,,,,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 05364,BLK:21 PLN:11 POS:03,249.80
T64-B10,WT-165:S051,jamie ,don,3,BLK:21 PLN:11 POS:04,MFV 09641,248,12/10/2013 19:06,12/10/2013 21:26,2:19:37,,,,,248.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 09641,BLK:21 PLN:11 POS:04,248.00
T64-B10,WT-165:S051,jamie ,don,3,BLK:21 PLN:11 POS:05,MFV 09744,248.5,12/10/2013 21:37,12/10/2013 23:52,2:14:30,,,,,248.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 09744,BLK:21 PLN:11 POS:05,248.50
T64-B10,WT-165:S051,jamie ,don,7,BLK:21 PLN:11 POS:06,MFV 09662,249.9,12/10/2013 18:08,12/10/2013 20:19,2:10:56,,,,,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 09662,BLK:21 PLN:11 POS:06,249.90
T64-B10,WT-165:S051,jamie ,don,7,BLK:21 PLN:11 POS:07,MFV 09689,252.2,12/10/2013 20:20,12/10/2013 22:33,2:13:42,,,,,252.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 09689,BLK:21 PLN:11 POS:07,252.20
T64-B10,WT-165:S051,jamie ,don,8,BLK:21 PLN:11 POS:08,MFV 09740,247.1,12/10/2013 18:59,12/10/2013 21:26,2:26:46,,,,,247.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 09740,BLK:21 PLN:11 POS:08,247.10
T64-B10,WT-165:S051,jamie ,don,8,BLK:21 PLN:11 POS:09,MFV 09678,248.1,12/10/2013 21:16,12/10/2013 23:36,2:19:57,,,,,248.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 09678,BLK:21 PLN:11 POS:09,248.10
T64-B10,WT-165:S051,jamie ,don,9,BLK:21 PLN:11 POS:10,MFV 09736,246.6,12/10/2013 18:33,12/10/2013 20:50,2:17:08,,,,,246.60,,,,,,,,0.00,,,,,,,,0.00,0.00,T64-B13,WT169:S064,Cole,John,1,BLK:21 PLN:11 POS:10,MFV 09736,3.2,7/14/2014 13:06,7/14/2014 13:19,0:13:07,"4-3/4""",,,,0.00,3.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 09736,BLK:21 PLN:11 POS:10,249.80
T64-B10,WT-165:S051,jamie ,don,9,BLK:21 PLN:11 POS:11,MFV 09741,249.7,12/10/2013 20:50,12/10/2013 23:12,2:21:27,,,,,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 09741,BLK:21 PLN:11 POS:11,249.70
T64-B10,WT-165:S051,jamie ,don,1,BLK:21 PLN:13 POS:00,MFV 00198,184.6,12/11/2013 0:00,12/11/2013 7:30,7:30:24,swap,T64-B10,WT-166:S053,64.8,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 00198,BLK:21 PLN:13 POS:00,249.40
T64-B10,WT-166:S053,Galvin,Jim,1,BLK:21 PLN:13 POS:01,MFV 05370,246.8,12/11/2013 7:31,12/11/2013 10:34,3:02:12,had to stop filling to find oil leak,,,,246.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 05370,BLK:21 PLN:13 POS:01,246.80
T64-B10,WT-165:S051,jamie ,don,2,BLK:21 PLN:13 POS:02,MFV 02481,250.9,12/10/2013 23:11,12/11/2013 1:21,2:10:22,,,,,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 02481,BLK:21 PLN:13 POS:02,250.90
T64-B10,WT-165:S051,jamie ,don,2,BLK:21 PLN:13 POS:03,MFV 09685,107.3,12/11/2013 1:21,12/11/2013 8:09,6:47:42,swap,T64-B10,WT-166:S053,142,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 09685,BLK:21 PLN:13 POS:03,249.30
T64-B10,WT-165:S051,jamie ,don,3,BLK:21 PLN:13 POS:04,MFV 09688,251.4,12/10/2013 23:59,12/11/2013 2:13,2:14:09,,,,,251.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 09688,BLK:21 PLN:13 POS:04,251.40
T64-B10,WT-165:S051,jamie ,don,3,BLK:21 PLN:13 POS:05,MFV 09732,10.9,12/11/2013 2:13,12/11/2013 9:09,6:56:16,swap,T64-B10,WT-166:S053,239.8,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 09732,BLK:21 PLN:13 POS:05,250.70
T64-B10,WT-165:S051,jamie ,don,7,BLK:21 PLN:13 POS:06,MFV 09692,248.9,12/10/2013 22:33,12/11/2013 0:52,2:18:06,,,,,248.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 09692,BLK:21 PLN:13 POS:06,248.90
T64-B10,WT-165:S051,jamie ,don,7,BLK:21 PLN:13 POS:07,MFV 09619,172.3,12/11/2013 0:52,12/11/2013 7:32,6:39:51,swap,T64-B10,WT-166:S053,78.9,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 09619,BLK:21 PLN:13 POS:07,251.20
T64-B10,WT-165:S051,jamie ,don,8,BLK:21 PLN:13 POS:08,MFV 09710,248.4,12/10/2013 23:36,12/11/2013 1:51,2:14:51,,,,,248.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 09710,BLK:21 PLN:13 POS:08,248.40
T64-B10,WT-165:S051,jamie ,don,8,BLK:21 PLN:13 POS:09,MFV 09709,50.7,12/11/2013 1:51,12/11/2013 8:38,6:47:10,swap,T64-B10,WT-166:S053,197.7,248.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 09709,BLK:21 PLN:13 POS:09,248.40
T64-B10,WT-165:S051,jamie ,don,9,BLK:21 PLN:13 POS:10,MFV 09589,252.5,12/10/2013 23:12,12/11/2013 1:33,2:20:41,,,,,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 09589,BLK:21 PLN:13 POS:10,252.50
T64-B10,WT-165:S051,jamie ,don,9,BLK:21 PLN:13 POS:11,MFV 04243,85.9,12/11/2013 1:33,12/11/2013 8:19,6:45:58,swap,T64-B10,WT-166:S053,164.6,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 04243,BLK:21 PLN:13 POS:11,250.50
T64-B10,WT-166:S053,Galvin,Jim,1,BLK:21 PLN:15 POS:00,MFV 09703,249.6,12/11/2013 10:34,12/11/2013 13:26,2:51:57,had to stop filling to find oil leak,,,,249.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 09703,BLK:21 PLN:15 POS:00,249.60
T64-B10,WT-166:S053,Galvin,Jim,1,BLK:21 PLN:15 POS:01,MFV 04211,249.7,12/11/2013 13:26,12/11/2013 15:43,2:16:34,,,,,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 04211,BLK:21 PLN:15 POS:01,249.70
T64-B10,WT-166:S053,Galvin,Jim,2,BLK:21 PLN:15 POS:02,MFV 04247,251.3,12/11/2013 8:09,12/11/2013 11:42,3:32:25,had to stop filling to find oil leak,,,,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 04247,BLK:21 PLN:15 POS:02,251.30
T64-B10,WT-166:S053,Galvin,Jim,2,BLK:21 PLN:15 POS:03,MFV 09646,248.5,12/11/2013 11:42,12/11/2013 13:52,2:09:35,,,,,248.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 09646,BLK:21 PLN:15 POS:03,248.50
T64-B10,WT-166:S053,Galvin,Jim,3,BLK:21 PLN:15 POS:04,MFV 04291,249.3,12/11/2013 9:51,12/11/2013 11:58,2:07:24,had to stop filling to find oil leak,,,,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 04291,BLK:21 PLN:15 POS:04,249.30
T64-B10,WT-166:S053,Galvin,Jim,3,BLK:21 PLN:15 POS:05,MFV 09649,248.8,12/11/2013 11:59,12/11/2013 14:14,2:15:24,,,,,248.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 09649,BLK:21 PLN:15 POS:05,248.80
T64-B10,WT-166:S053,Galvin,Jim,7,BLK:21 PLN:15 POS:06,MFV 09720,249.4,12/11/2013 7:33,12/11/2013 11:15,3:42:14,had to stop filling to find oil leak,,,,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 09720,BLK:21 PLN:15 POS:06,249.40
T64-B10,WT-166:S053,Galvin,Jim,7,BLK:21 PLN:15 POS:07,MFV 09672,248.3,12/11/2013 11:15,12/11/2013 13:28,2:12:46,,,,,248.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 09672,BLK:21 PLN:15 POS:07,248.30
T64-B10,WT-166:S053,Galvin,Jim,8,BLK:21 PLN:15 POS:08,MFV 09698,248.5,12/11/2013 8:39,12/11/2013 12:19,3:40:14,had to stop filling to find oil leak,,,,248.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 09698,BLK:21 PLN:15 POS:08,248.50
T64-B10,WT-166:S053,Galvin,Jim,8,BLK:21 PLN:15 POS:09,MFV 04264,249.4,12/11/2013 12:19,12/11/2013 14:31,2:11:37,,,,,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 04264,BLK:21 PLN:15 POS:09,249.40
T64-B10,WT-166:S053,Galvin,Jim,9,BLK:21 PLN:15 POS:10,MFV 04272,249.7,12/11/2013 8:19,12/11/2013 11:46,3:26:54,had to stop filling to find oil leak,,,,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 04272,BLK:21 PLN:15 POS:10,249.70
T64-B10,WT-166:S053,Galvin,Jim,9,BLK:21 PLN:15 POS:11,MFV 09631,248.4,12/11/2013 11:47,12/11/2013 13:57,2:09:56,,,,,248.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 09631,BLK:21 PLN:15 POS:11,248.40
T64-B10,WT-166:S053,Galvin,Jim,1,BLK:21 PLN:17 POS:00,MFV 09671,230.5,12/11/2013 15:44,12/11/2013 21:35,5:51:20,swap,T64-B10,WT-168:S025,16.9,247.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 09671,BLK:21 PLN:17 POS:00,247.40
T64-B10,WT-168:SO25,blackmer,plerchee,1,BLK:21 PLN:17 POS:01,MFV 09655,249.9,12/11/2013 21:48,12/11/2013 23:55,2:06:14,behind from day shift sheet,,,,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 09655,BLK:21 PLN:17 POS:01,249.90
T64-B10,WT-166:S053,Galvin,Jim,2,BLK:21 PLN:17 POS:02,MFV 09705,249.4,12/11/2013 13:54,12/11/2013 15:58,2:03:58,two hour delay for training,,,,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 09705,BLK:21 PLN:17 POS:02,249.40
T64-B10,WT-166:S053,Galvin,Jim,2,BLK:21 PLN:17 POS:03,MFV 09654,236.9,12/11/2013 15:59,12/11/2013 21:33,5:34:47,add 58.7,T64-B10,WT-168:S025,13,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 09654,BLK:21 PLN:17 POS:03,249.90
T64-B10,WT-166:S053,Galvin,Jim,3,BLK:21 PLN:17 POS:04,MFV 09651,250.2,12/11/2013 14:15,12/11/2013 16:36,2:20:45,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 09651,BLK:21 PLN:17 POS:04,250.20
T64-B10,WT-166:S053,Galvin,Jim,3,BLK:21 PLN:17 POS:05,MFV 09658,178.2,12/11/2013 16:38,12/11/2013 21:54,5:16:25,swap,T64-B10,WT-168:S025,67.5,245.70,,,,,,,,0.00,,,,,,,,0.00,0.00,T64-B13,WT169:S064,Cole,John,1,BLK:21 PLN:17 POS:05,MFV 09658,1.4,7/14/2014 13:23,7/14/2014 13:30,0:06:39,"1""",,,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 09658,BLK:21 PLN:17 POS:05,247.10
